"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"true","1567","fullscreen","0","null","2592","pp76m724ttl","hedgehog","","","","","","","","","",""
"","64780","html-keyboard-response","1","2.0.0","67375","pp76m724ttl","hedgehog","This trial will be in fullscreen mode. Press any key to begin."," ","","","","","","","",""
"","1063","html-keyboard-response","2","2.0.0","68952","pp76m724ttl","hedgehog","Welcome to the experiment. Press any key to begin."," ","","","","","","","",""
"","3713","survey-text","3","2.0.0","73182","pp76m724ttl","hedgehog","","{""participant_id"":""hedgehog""}","","","","","","","",""
"","3082","html-keyboard-response","4","2.0.0","76778","pp76m724ttl","hedgehog","<p>Welcome to the experiment!</p><p>In this task, you will see a series of scientific statements.</p><p>Your job is to decide whether each statement is true or false.</p><p>Press 'z' if you think the statement is true and 'm' if you think it is false.</p><p>Press any key to begin.</p>"," ","","","","","","","",""
"","null","html-keyboard-response","5","2.0.0","78494","pp76m724ttl","hedgehog","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>","null","","","","","","","",""
"","2388","html-keyboard-response","6","2.0.0","81399","pp76m724ttl","hedgehog","<b><font size=6>Dish sponges contain germs.</font></b>","z","Germs","Contamination","F","T","T","true","",""
"","3366","html-keyboard-response","7","2.0.0","85281","pp76m724ttl","hedgehog","<b><font size=6>Germs enter the body through the eyes.</font></b>","m","Germs","Infection","F","T","T","false","",""
"","1646","html-keyboard-response","8","2.0.0","87439","pp76m724ttl","hedgehog","<b><font size=6>Water kills germs.</font></b>","m","Germs","Sterilization","T","F","F","true","",""
"","3981","html-keyboard-response","9","2.0.0","91933","pp76m724ttl","hedgehog","<b><font size=6>Germs enter the body through the skin.</font></b>","m","Germs","Infection","T","F","F","true","",""
"","1856","html-keyboard-response","10","2.0.0","94303","pp76m724ttl","hedgehog","<b><font size=6>Germs have an odor.</font></b>","m","Germs","Microbe","T","F","F","true","",""
"","2636","html-keyboard-response","11","2.0.0","97450","pp76m724ttl","hedgehog","<b><font size=6>Heat kills germs.</font></b>","z","Germs","Sterilization","F","T","T","true","",""
"","2391","html-keyboard-response","12","2.0.0","100354","pp76m724ttl","hedgehog","<b><font size=6>Sunshine contains germs.</font></b>","m","Germs","Contamination","F","F","F","true","",""
"","1828","html-keyboard-response","13","2.0.0","102698","pp76m724ttl","hedgehog","<b><font size=6>Kindness kills germs.</font></b>","m","Germs","Sterilization","F","F","F","true","",""
"","2073","html-keyboard-response","14","2.0.0","105285","pp76m724ttl","hedgehog","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","2660","html-keyboard-response","15","2.0.0","108461","pp76m724ttl","hedgehog","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","3957","html-keyboard-response","16","2.0.0","112927","pp76m724ttl","hedgehog","<b><font size=6>Germs have DNA.</font></b>","z","Germs","Microbe","F","T","T","true","",""
"","2351","html-keyboard-response","17","2.0.0","115793","pp76m724ttl","hedgehog","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","3601","html-keyboard-response","18","2.0.0","119895","pp76m724ttl","hedgehog","<b><font size=6>Being happy can make a person sick.</font></b>","m","Germs","Contagion","F","F","F","true","",""
"","1926","html-keyboard-response","19","2.0.0","122332","pp76m724ttl","hedgehog","<b><font size=6>Urine contains germs.</font></b>","z","Germs","Contamination","T","F","F","false","",""
"","2315","html-keyboard-response","20","2.0.0","125163","pp76m724ttl","hedgehog","<b><font size=6>Being depressed can make a person sick.</font></b>","z","Germs","Contagion","F","T","T","true","",""
"","3333","html-keyboard-response","21","2.0.0","129011","pp76m724ttl","hedgehog","<b><font size=6>Germs have a shape.</font></b>","z","Germs","Microbe","T","T","T","true","",""
"","1713","html-keyboard-response","22","2.0.0","131236","pp76m724ttl","hedgehog","<b><font size=6>Alcohol kills germs.</font></b>","z","Germs","Sterilization","T","T","T","true","",""
"","2882","html-keyboard-response","23","2.0.0","134631","pp76m724ttl","hedgehog","<b><font size=6>Germs enter the body through the hair.</font></b>","m","Germs","Infection","F","F","F","true","",""
"","2405","html-keyboard-response","24","2.0.0","137550","pp76m724ttl","hedgehog","<b><font size=6>Being cold can make a person sick.</font></b>","m","Germs","Contagion","T","F","F","true","",""
"","7346","html-keyboard-response","25","2.0.0","145409","pp76m724ttl","hedgehog","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
"","null","html-keyboard-response","26","2.0.0","147629","pp76m724ttl","hedgehog","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Genetics</font></b>","null","","","","","","","",""
"","19531","html-keyboard-response","27","2.0.0","167662","pp76m724ttl","hedgehog","<b><font size=6>Adults have more chromosomes than children.</font></b>","m","Genetics","Chromosome","T","F","F","true","",""
"","4391","html-keyboard-response","28","2.0.0","172564","pp76m724ttl","hedgehog","<b><font size=6>Genes that code for eye color can be found in the eye.</font></b>","z","Genetics","Expression","T","T","T","true","",""
"","2015","html-keyboard-response","29","2.0.0","175094","pp76m724ttl","hedgehog","<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>","m","Genetics","Dominance","T","F","F","true","",""
"","2508","html-keyboard-response","30","2.0.0","178119","pp76m724ttl","hedgehog","<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","F","F","F","false","",""
"","1951","html-keyboard-response","31","2.0.0","180582","pp76m724ttl","hedgehog","<b><font size=6>Sunscreen can change one's genome.</font></b>","m","Genetics","Mutation","F","F","F","true","",""
"","2075","html-keyboard-response","32","2.0.0","183172","pp76m724ttl","hedgehog","<b><font size=6>Pierced ears are heritable.</font></b>","m","Genetics","Heritability","F","F","F","true","",""
"","2082","html-keyboard-response","33","2.0.0","185768","pp76m724ttl","hedgehog","<b><font size=6>Genes that code for eye color can be found in the liver.</font></b>","z","Genetics","Expression","F","T","T","true","",""
"","5751","html-keyboard-response","34","2.0.0","192034","pp76m724ttl","hedgehog","<b><font size=6>Exercise can change one's genome.</font></b>","z","Genetics","Mutation","T","F","F","false","",""
"","3659","html-keyboard-response","35","2.0.0","196207","pp76m724ttl","hedgehog","<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>","z","Genetics","Dominance","F","T","T","true","",""
"","2154","html-keyboard-response","36","2.0.0","198874","pp76m724ttl","hedgehog","<b><font size=6>Men have more chromosomes than women.</font></b>","m","Genetics","Chromosome","F","F","F","true","",""
"","1764","html-keyboard-response","37","2.0.0","201150","pp76m724ttl","hedgehog","<b><font size=6>Hair color is heritable.</font></b>","z","Genetics","Heritability","T","T","T","true","",""
"","3270","html-keyboard-response","38","2.0.0","204934","pp76m724ttl","hedgehog","<b><font size=6>Immunity to chickenpox is heritable.</font></b>","m","Genetics","Heritability","T","F","F","true","",""
"","2208","html-keyboard-response","39","2.0.0","207654","pp76m724ttl","hedgehog","<b><font size=6>Viruses can change one's genome.</font></b>","z","Genetics","Mutation","F","T","T","true","",""
"","5937","html-keyboard-response","40","2.0.0","214104","pp76m724ttl","hedgehog","<b><font size=6>Skin cells have more chromosomes than egg cells.</font></b>","z","Genetics","Chromosome","F","T","T","true","",""
"","2835","html-keyboard-response","41","2.0.0","217442","pp76m724ttl","hedgehog","<b><font size=6>Intelligence is heritable.</font></b>","z","Genetics","Heritability","F","T","T","true","",""
"","5336","html-keyboard-response","42","2.0.0","223289","pp76m724ttl","hedgehog","<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>","z","Genetics","Chromosome","T","T","T","true","",""
"","2172","html-keyboard-response","43","2.0.0","225974","pp76m724ttl","hedgehog","<b><font size=6>Genes that code for eye color can be found in tears.</font></b>","m","Genetics","Expression","T","F","F","true","",""
"","2050","html-keyboard-response","44","2.0.0","228538","pp76m724ttl","hedgehog","<b><font size=6>Genes that code for eye color can be found in hair.</font></b>","z","Genetics","Expression","F","F","F","false","",""
"","1585","html-keyboard-response","45","2.0.0","230632","pp76m724ttl","hedgehog","<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>","z","Genetics","Dominance","T","T","T","true","",""
"","5139","html-keyboard-response","46","2.0.0","236282","pp76m724ttl","hedgehog","<b><font size=6>Radiation can change one's genome.</font></b>","z","Genetics","Mutation","T","T","T","true","",""
"","null","html-keyboard-response","47","2.0.0","238498","pp76m724ttl","hedgehog","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Evolution</font></b>","null","","","","","","","",""
"","2193","html-keyboard-response","48","2.0.0","241192","pp76m724ttl","hedgehog","<b><font size=6>Most organisms die before leaving offspring.</font></b>","m","Evolution","Selection","F","T","T","false","",""
"","2732","html-keyboard-response","49","2.0.0","244434","pp76m724ttl","hedgehog","<b><font size=6>Humans are descended from sea-dwelling creatures.</font></b>","z","Evolution","Phylogeny","F","T","T","true","",""
"","4847","html-keyboard-response","50","2.0.0","249783","pp76m724ttl","hedgehog","<b><font size=6>Whales are more closely related to plants than fish.</font></b>","m","Evolution","Common ancestry","F","F","F","true","",""
"","2461","html-keyboard-response","51","2.0.0","252760","pp76m724ttl","hedgehog","<b><font size=6>Humans are more closely related to apes than monkeys.</font></b>","z","Evolution","Common ancestry","T","T","T","true","",""
"","2270","html-keyboard-response","52","2.0.0","255539","pp76m724ttl","hedgehog","<b><font size=6>Individual organisms evolve.</font></b>","m","Evolution","Adaptation","T","F","F","true","",""
"","2568","html-keyboard-response","53","2.0.0","258615","pp76m724ttl","hedgehog","<b><font size=6>Evolution requires differential survival.</font></b>","z","Evolution","Variation","T","T","T","true","",""
"","1681","html-keyboard-response","54","2.0.0","260808","pp76m724ttl","hedgehog","<b><font size=6>Computer viruses evolve.</font></b>","m","Evolution","Adaptation","F","T","T","false","",""
"","3901","html-keyboard-response","55","2.0.0","265224","pp76m724ttl","hedgehog","<b><font size=6>Humans are descended from chimpanzees.</font></b>","m","Evolution","Phylogeny","T","F","F","true","",""
"","1505","html-keyboard-response","56","2.0.0","267239","pp76m724ttl","hedgehog","<b><font size=6>Evolution requires long periods of time.</font></b>","z","Evolution","Variation","T","F","F","false","",""
"","2616","html-keyboard-response","57","2.0.0","270371","pp76m724ttl","hedgehog","<b><font size=6>Evolution requires climate stability.</font></b>","m","Evolution","Variation","F","F","F","true","",""
"","2129","html-keyboard-response","58","2.0.0","273002","pp76m724ttl","hedgehog","<b><font size=6>Inanimate objects evolve.</font></b>","m","Evolution","Adaptation","F","F","F","true","",""
"","14661","html-keyboard-response","59","2.0.0","288175","pp76m724ttl","hedgehog","<b><font size=6>Most organisms are adapted to their environment.</font></b>","z","Evolution","Selection","T","T","T","true","",""
"","3847","html-keyboard-response","60","2.0.0","292535","pp76m724ttl","hedgehog","<b><font size=6>Whales are more closely related to humans than fish.</font></b>","z","Evolution","Common ancestry","F","T","T","true","",""
"","7582","html-keyboard-response","61","2.0.0","300618","pp76m724ttl","hedgehog","<b><font size=6>Humans are descended from tree-dwelling creatures.</font></b>","z","Evolution","Phylogeny","T","T","T","true","",""
"","2846","html-keyboard-response","62","2.0.0","303975","pp76m724ttl","hedgehog","<b><font size=6>Most organisms have plenty to eat.</font></b>","m","Evolution","Selection","T","F","F","true","",""
"","4674","html-keyboard-response","63","2.0.0","309160","pp76m724ttl","hedgehog","<b><font size=6>Most organisms live in temperate climates.</font></b>","m","Evolution","Selection","F","F","F","true","",""
"","9538","html-keyboard-response","64","2.0.0","319200","pp76m724ttl","hedgehog","<b><font size=6>Biological species evolve.</font></b>","z","Evolution","Adaptation","T","T","T","true","",""
"","1501","html-keyboard-response","65","2.0.0","321216","pp76m724ttl","hedgehog","<b><font size=6>Humans are descended from plants.</font></b>","m","Evolution","Phylogeny","F","F","F","true","",""
"","3770","html-keyboard-response","66","2.0.0","325498","pp76m724ttl","hedgehog","<b><font size=6>Evolution requires within-species variation.</font></b>","z","Evolution","Variation","F","T","T","true","",""
"","4006","html-keyboard-response","67","2.0.0","330020","pp76m724ttl","hedgehog","<b><font size=6>Apes are more closely related to monkeys than humans.</font></b>","z","Evolution","Common ancestry","T","F","F","false","",""
