"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"true","1106","fullscreen","0","null","2110","pydy8zda0s0","jaguar","","","","","","","","","",""
"","1021","html-keyboard-response","1","2.0.0","3133","pydy8zda0s0","jaguar","This trial will be in fullscreen mode. Press any key to begin.","j","","","","","","","",""
"","1014","html-keyboard-response","2","2.0.0","4648","pydy8zda0s0","jaguar","Welcome to the experiment. Press any key to begin.","k","","","","","","","",""
"","2217","survey-text","3","2.0.0","7376","pydy8zda0s0","jaguar","","{""participant_id"":""jaguar""}","","","","","","","",""
"","4624","html-keyboard-response","4","2.0.0","12502","pydy8zda0s0","jaguar","<p>Welcome to the experiment!</p><p>In this task, you will see a series of scientific statements.</p><p>Your job is to decide whether each statement is true or false.</p><p>Press 'z' if you think the statement is true and 'm' if you think it is false.</p><p>Press any key to begin.</p>"," ","","","","","","","",""
"","null","html-keyboard-response","5","2.0.0","14205","pydy8zda0s0","jaguar","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Waves</font></b>","null","","","","","","","",""
"","6231","html-keyboard-response","6","2.0.0","20938","pydy8zda0s0","jaguar","<b><font size=6>Foam reflects sound.</font></b>","m","Waves","Reflection","F","F","F","true","",""
"","1619","html-keyboard-response","7","2.0.0","23059","pydy8zda0s0","jaguar","<b><font size=6>Mirrors reflect sound.</font></b>","m","Waves","Reflection","F","T","T","false","",""
"","6668","html-keyboard-response","8","2.0.0","30229","pydy8zda0s0","jaguar","<b><font size=6>Red objects reflect red light.</font></b>","z","Waves","Color","T","T","T","true","",""
"","4571","html-keyboard-response","9","2.0.0","35301","pydy8zda0s0","jaguar","<b><font size=6>Sounds can be direct or reflected.</font></b>","z","Waves","Sound","F","T","T","true","",""
"","1862","html-keyboard-response","10","2.0.0","37666","pydy8zda0s0","jaguar","<b><font size=6>Sound travels through metal.</font></b>","z","Waves","Propagation","F","T","T","true","",""
"","1539","html-keyboard-response","11","2.0.0","39707","pydy8zda0s0","jaguar","<b><font size=6>Sounds can be loud or quiet.</font></b>","z","Waves","Sound","T","T","T","true","",""
"","2564","html-keyboard-response","12","2.0.0","42772","pydy8zda0s0","jaguar","<b><font size=6>Red objects absorb red light.</font></b>","m","Waves","Color","T","F","F","true","",""
"","2238","html-keyboard-response","13","2.0.0","45512","pydy8zda0s0","jaguar","<b><font size=6>Sound travels through a vacuum.</font></b>","m","Waves","Propagation","T","F","F","true","",""
"","4852","html-keyboard-response","14","2.0.0","50866","pydy8zda0s0","jaguar","<b><font size=6>Shadows contain all colors of light.</font></b>","m","Waves","Light","F","F","F","true","",""
"","1513","html-keyboard-response","15","2.0.0","52881","pydy8zda0s0","jaguar","<b><font size=6>Mirrors reflect light.</font></b>","z","Waves","Reflection","T","T","T","true","",""
"","6219","html-keyboard-response","16","2.0.0","59602","pydy8zda0s0","jaguar","<b><font size=6>Rainbows contain all colors of light.</font></b>","z","Waves","Light","T","T","T","true","",""
"","9243","html-keyboard-response","17","2.0.0","69346","pydy8zda0s0","jaguar","<b><font size=6>Black objects reflect all colors of light.</font></b>","m","Waves","Light","T","F","F","true","",""
"","4101","html-keyboard-response","18","2.0.0","73951","pydy8zda0s0","jaguar","<b><font size=6>Red objects reflect blue light.</font></b>","m","Waves","Color","F","F","F","true","",""
"","2474","html-keyboard-response","19","2.0.0","76928","pydy8zda0s0","jaguar","<b><font size=6>White light contains all colors of light.</font></b>","z","Waves","Light","F","T","T","true","",""
"","2343","html-keyboard-response","20","2.0.0","79773","pydy8zda0s0","jaguar","<b><font size=6>Sounds can be dead or alive.</font></b>","m","Waves","Sound","F","F","F","true","",""
"","1170","html-keyboard-response","21","2.0.0","81446","pydy8zda0s0","jaguar","<b><font size=6>Sound travels through air.</font></b>","z","Waves","Propagation","T","T","T","true","",""
"","1209","html-keyboard-response","22","2.0.0","83157","pydy8zda0s0","jaguar","<b><font size=6>Sounds can be near or far.</font></b>","z","Waves","Sound","T","F","F","false","",""
"","1495","html-keyboard-response","23","2.0.0","85154","pydy8zda0s0","jaguar","<b><font size=6>Sound travels through foam.</font></b>","z","Waves","Propagation","F","F","F","false","",""
"","1878","html-keyboard-response","24","2.0.0","87534","pydy8zda0s0","jaguar","<b><font size=6>Prisms reflect light.</font></b>","m","Waves","Reflection","T","F","F","true","",""
"","2695","html-keyboard-response","25","2.0.0","90731","pydy8zda0s0","jaguar","<b><font size=6>Red objects absorb blue light.</font></b>","z","Waves","Color","F","T","T","true","",""
"","null","html-keyboard-response","26","2.0.0","92937","pydy8zda0s0","jaguar","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Evolution</font></b>","null","","","","","","","",""
"","1405","html-keyboard-response","27","2.0.0","94844","pydy8zda0s0","jaguar","<b><font size=6>Evolution requires long periods of time.</font></b>","z","Evolution","Variation","T","F","F","false","",""
