"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","Category","Concept","T1","T2","CorrectAnswer","correct","reflection1","reflection2"
"true","19163","fullscreen","0","null","20174","p2dyqlx4dsa","camel","","","","","","","","","",""
"","1990","html-keyboard-response","1","2.0.0","22167","p2dyqlx4dsa","camel","This trial will be in fullscreen mode. Press any key to begin.","Enter","","","","","","","",""
"","1108","html-keyboard-response","2","2.0.0","23788","p2dyqlx4dsa","camel","Welcome to the experiment. Press any key to begin.","Enter","","","","","","","",""
"","1771","survey-text","3","2.0.0","26080","p2dyqlx4dsa","camel","","{""participant_id"":""camel""}","","","","","","","",""
"","8178","html-keyboard-response","4","2.0.0","34762","p2dyqlx4dsa","camel","<p>Welcome to the experiment!</p><p>In this task, you will see a series of scientific statements.</p><p>Your job is to decide whether each statement is true or false.</p><p>Press 'z' if you think the statement is true and 'm' if you think it is false.</p><p>Press any key to begin.</p>","Enter","","","","","","","",""
"","null","html-keyboard-response","5","2.0.0","36471","p2dyqlx4dsa","camel","<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>","null","","","","","","","",""
"","2306","html-keyboard-response","6","2.0.0","39290","p2dyqlx4dsa","camel","<b><font size=6>Being cold can make a person sick.</font></b>","z","Germs","Contagion","T","F","F","false","",""
"","1681","html-keyboard-response","7","2.0.0","41473","p2dyqlx4dsa","camel","<b><font size=6>Kindness kills germs.</font></b>","m","Germs","Sterilization","F","F","F","true","",""
"","1281","html-keyboard-response","8","2.0.0","43271","p2dyqlx4dsa","camel","<b><font size=6>Being sneezed on can make a person sick.</font></b>","z","Germs","Contagion","T","T","T","true","",""
"","1222","html-keyboard-response","9","2.0.0","45005","p2dyqlx4dsa","camel","<b><font size=6>Germs have a shape.</font></b>","z","Germs","Microbe","T","T","T","true","",""
"","1129","html-keyboard-response","10","2.0.0","46643","p2dyqlx4dsa","camel","<b><font size=6>Germs enter the body through cuts.</font></b>","z","Germs","Infection","T","T","T","true","",""
"","976","html-keyboard-response","11","2.0.0","48133","p2dyqlx4dsa","camel","<b><font size=6>Germs enter the body through the skin.</font></b>","z","Germs","Infection","T","F","F","false","",""
"","2665","html-keyboard-response","12","2.0.0","51307","p2dyqlx4dsa","camel","<b><font size=6>Rotting meat contains germs.</font></b>","z","Germs","Contamination","T","T","T","true","",""
"","1161","html-keyboard-response","13","2.0.0","52974","p2dyqlx4dsa","camel","<b><font size=6>Germs have feelings.</font></b>","m","Germs","Microbe","F","F","F","true","",""
